,seg_id,oci,street,street_from,street_to,seg_length_ft,seg_width_ft,func_class,pvm_class,area_sq_ft,oci_desc,oci_wt,start_lat,start_long,end_lat,end_long
14354,SS-013645,80.66,HOLLISTER ST,FLOWER AV,STARBURST LN,611.0469,44.0,Collector,AC Improved,26886.0636,Good,2168629.889976,32.5759304,-117.0840393,32.574294,-117.0841573
14355,SS-013646,91.52600000000001,HOLLISTER ST,STARBURST LN,GROVE AV,539.7181,45.0,Collector,AC Improved,24287.3145,Good,2222920.746927,32.574294,-117.0841573,32.57278970000001,-117.0840365
14356,SS-013647,64.124,HOLLISTER ST,GROVE AV,IMOGENE AV,275.3514,42.0,Collector,AC Improved,11564.7588,Fair,741578.5932912,32.57278970000001,-117.0840365,32.5720287,-117.0841611
14357,SS-013648,75.44,HOLLISTER ST,IMOGENE AV,JUDITH AV,269.0295,42.0,Collector,AC Improved,11299.239,Good,852414.59016,32.5720287,-117.0841611,32.5713256,-117.0840559
14358,SS-013649,68.56,HOLLISTER ST,JUDITH AV,HEMLOCK AV,259.031,64.0,Collector,AC Improved,16577.984,Fair,1136586.58304,32.5713256,-117.0840559,32.5706026,-117.0840508
14359,SS-013650,49.6,HOLLISTER ST,HEMLOCK AV,ILEX AV,263.0017,64.0,Collector,AC Improved,16832.1088,Fair,834872.5964800001,32.5706026,-117.0840508,32.5698916,-117.0841374
14360,SS-013651,64.592,HOLLISTER ST,ILEX AV,IRIS AV,261.1553,60.0,Collector,AC Improved,15669.318000000001,Fair,1012112.588256,32.5698916,-117.0841374,32.5691687,-117.084149
14361,SS-013652,61.03,HOLLISTER ST,IRIS AV,LEON AV,1001.0798,64.0,Collector,AC Improved,64069.1072,Fair,3910137.6124160006,32.5691687,-117.084149,32.5664132,-117.0840322
14362,SS-013653,57.693999999999996,HOLLISTER ST,TOCAYO AV,ATHERTON AV,859.0145,64.0,Collector,AC Improved,54976.928,Fair,3171838.884032,32.5639276,-117.0840074,32.5614774,-117.0840066
14363,SS-013655,58.646,HOLLISTER ST,CITRUS AV,PALM (SB) AV,356.0592,26.0,Prime,AC Improved,9257.5392,Fair,542917.6439232001,32.5847221,-117.0840933,32.5839475,-117.0836457
14364,SS-013656,83.896,HOLLISTER ST,DONAX AV,ELM AV,685.0,44.0,Residential,AC Improved,30140.0,Good,2528625.44,32.5820231,-117.0841154,32.5801462,-117.0841064
14365,SS-013657,42.742,HOLLISTER ST,LEON AV,TOCAYO AV,925.0258,64.0,Collector,AC Improved,59201.6512,Fair,2530396.9755904,32.5664132,-117.0840322,32.5639276,-117.0840074
14366,SS-013658,82.912,HOLLISTER ST,ATHERTON AV,SUNSET AV,1203.0947,64.0,Collector,AC Improved,76998.0608,Good,6384063.2170496,32.5614774,-117.0840066,32.5581672,-117.084093
14367,SS-013659,55.692,HOLLISTER ST,SUNSET AV,MONUMENT RD,5308.1958,26.0,Collector,AC Improved,138013.0908,Fair,7686225.0528336,32.5581672,-117.084093,32.5436274,-117.0840812
14372,SS-013664,93.4,HOLLY FERN WY,HOLLY FERN CT,WILLS CREEK RD,182.1606,32.0,Residential,AC Improved,5829.1392,Good,544441.6012800001,32.9249045,-117.0834592,32.925382,-117.0834241
14373,SS-013665,97.7,HOLLY ST,S WILLIE JAMES JONES AV,MANZANARES WY,997.0,20.0,Collector,AC Unimproved,19940.0,Good,1948138.0,32.6990364,-117.0872523,32.7033048,-117.0818933
14376,SS-013669,74.578,HOME AV,47TH ST,EUCLID AV,938.4326,64.0,Collector,AC Improved,60059.6864,Good,4479131.2923392,32.7348141,-117.0934152,32.7371064,-117.0922623
14377,SS-013670,72.094,HOME AV,MENLO AV,47TH ST,663.5961,47.0,Collector,AC Improved,31189.0167,Good,2248540.9699697997,32.7334877,-117.0947043,32.7348141,-117.0934152
14378,SS-013672,61.70399999999999,HOME AV,FAIRMOUNT AV,45TH ST,1043.6883,58.0,Major,AC Improved,60533.9214,Fair,3735185.0860655997,32.7287604,-117.0997481,32.7308532,-117.0973222
14379,SS-013673,46.24,HOME AV,GATEWAY DR,SPILLMAN DR,364.0782,82.0,Major,AC Improved,29854.4124,Fair,1380468.029376,32.723229,-117.1076182,32.7237606,-117.1066623
14380,SS-013674,52.873999999999995,HOME AV,BEECH ST,GATEWAY DR,1102.8557,75.0,Major,AC Improved,82714.1775,Fair,4373429.421135,32.7207587,-117.1097053,32.723229,-117.1076182
14381,SS-013676,69.516,HOME AV,46TH ST,MENLO AV,616.4563,65.0,Collector,AC Improved,40069.6595,Fair,2785482.449802,32.7321337,-117.0960602,32.7334877,-117.0947043
14382,SS-013677,70.472,HOME AV,45TH ST,46TH ST,606.6613,65.0,Collector,AC Improved,39432.9845,Good,2778921.283684,32.7308532,-117.0973222,32.7321337,-117.0960602
14383,SS-013679,58.448,HOME AV,HIXSON AV,FAIRMOUNT AV,2305.5762,75.0,Major,AC Improved,172918.215,Fair,10106723.830319999,32.7245411,-117.1051462,32.7287604,-117.0997481
14384,SS-013680,49.523999999999994,HOME AV,SPILLMAN DR,HIXSON AV,539.8816,82.0,Major,AC Improved,44270.2912,Fair,2192441.9013888002,32.7237606,-117.1066623,32.7245411,-117.1051462
14385,SS-013682,59.42,HOME AV,ASH ST,BEECH ST,480.7871,78.0,Major,AC Improved,37501.3938,Fair,2228332.819596,32.716777,-117.151974,32.7207587,-117.1097053
14386,SS-013683,72.392,HOME AV,FEDERAL BL,ASH ST,821.7109,19.0,Collector,AC Improved,15612.5071,Good,1130220.6139832,32.7195786,-117.1103727,32.716777,-117.151974
14387,SS-013684,65.374,HOMEDALE ST,SEASCAPE DR,RANCHO HILLS DR,752.5631,40.0,Collector,AC Improved,30102.523999999998,Fair,1967922.403976,32.673836,-117.056458,32.671928,-117.056427
14388,SS-013685,79.632,HOMEDALE ST,RANCHO HILLS DR,PLATEAU DR,253.6535,40.0,Collector,AC Improved,10146.14,Good,807957.42048,32.671928,-117.056427,32.6712672,-117.0561764
14389,SS-013686,79.222,HOMEDALE ST,PLATEAU DR,CHILDS AV,281.1566,40.0,Collector,AC Improved,11246.264,Good,890951.526608,32.6712672,-117.0561764,32.6705121,-117.0558786
14390,SS-013687,85.906,HOMEDALE ST,CHILDS AV,CHADWICK AV,282.3914,40.0,Residential,AC Improved,11295.656,Good,970364.6243360001,32.6705121,-117.0558786,32.6697832,-117.0556016
14392,SS-013689,78.688,HOMER ST,EVERGREEN ST,CHATSWORTH BL,590.0,34.0,Residential,AC Improved,20060.0,Good,1578481.28,32.7430728,-117.2165283,32.7440434,-117.2179427
14393,SS-013690,74.016,HOMER ST,LOCUST ST,EVERGREEN ST,371.4307,34.0,Residential,AC Improved,12628.6438,Good,934721.6995008001,32.7424754,-117.2155627,32.7430728,-117.2165283
14394,SS-013691,77.312,HOMER ST,ROSECRANS ST,LOCUST ST,382.1062,34.0,Residential,AC Improved,12991.6108,Good,1004407.4141695999,32.741852,-117.214546,32.7424754,-117.2155627
14395,SS-013692,74.556,HOMESITE DR,CALLE PAVANA,SAIPAN DR,942.566,36.0,Residential,AC Improved,33932.376000000004,Good,2529862.225056,32.6787299,-117.0557115,32.678902,-117.053329
14396,SS-013693,56.598,HONDO ST,LEA ST,OGDEN ST,523.207,36.0,Residential,AC Improved,18835.452,Fair,1066048.912296,32.7445057,-117.0832329,32.7459287,-117.0833001
14398,SS-013695,80.582,HONESTIDAD RD,MADRESELVA WY,ATHERTON AV,291.3253,36.0,Residential,AC Improved,10487.7108,Good,845120.7116856,32.5623211,-117.0846584,32.5614752,-117.0841404
14399,SS-013696,75.46,HONEY DR,ALCONA ST,DOCK CT,727.4476,40.0,Residential,AC Improved,29097.904,Good,2195727.8358400003,32.6872645,-117.0436442,32.685775,-117.0421609
14400,SS-013697,81.09,HONEY DR,DOCK CT,KNOTT ST,327.2324,40.0,Residential,AC Improved,13089.296,Good,1061411.0126399999,32.685775,-117.0421609,32.6849007,-117.0418888
14401,SS-013698,81.372,HONEY DR,KNOTT ST,DYLAN ST,286.2409,40.0,Residential,AC Improved,11449.636,Good,931679.780592,32.6849007,-117.0418888,32.6841313,-117.0417091
14402,SS-013699,79.258,HONEY DR,DYLAN ST,ALSACIA ST,300.3895,40.0,Collector,AC Improved,12015.58,Good,952330.8396399999,32.6841313,-117.0417091,32.6833265,-117.0415756
14403,SS-013700,51.04,HONEYCUTT ST,FORTUNA AV,PACIFIC BEACH DR,680.801,36.0,Residential,AC Improved,24508.836,Fair,1250930.98944,32.7937726,-117.232101,32.795593,-117.232651
14404,SS-013701,45.356,HONEYCUTT ST,CROWN POINT DR,FORTUNA AV,541.8268,36.0,Residential,AC Improved,19505.7648,Fair,884703.4682688,32.792339,-117.231667,32.7937726,-117.232101
14405,SS-013702,51.0,HONEYSUCKLE LN,DIVISION ST,DAISY AV,225.2819,40.0,Residential,AC Improved,9011.276,Fair,459575.076,32.6942381,-117.0682141,32.6936785,-117.0679985
14406,SS-013703,51.8,HONEYSUCKLE LN,DAISY AV,DAISY PL,363.8835,40.0,Residential,PCC Jointed Concrete,14555.34,Fair,753966.6120000001,32.6936785,-117.0679985,32.6927987,-117.0675155
14407,SS-013704,49.5,HONEYSUCKLE LN,DAISY PL,LIROPE ST,529.7532,40.0,Residential,AC Improved,21190.127999999997,Fair,1048911.336,32.6927987,-117.0675155,32.691496,-117.0672292
14408,SS-013705,69.93,HONEYSUCKLE LN,LIROPE ST,GREWIA ST,208.1508,40.0,Residential,AC Improved,8326.032,Fair,582239.41776,32.691496,-117.0672292,32.6910032,-117.0674995
14409,SS-013706,65.186,HONEYSUCKLE LN,GREWIA ST,CITY BOUNDARY,91.6955,40.0,Residential,AC Improved,3667.82,Fair,239090.51451999997,32.6910032,-117.0674995,32.6917884,-117.0670726
14411,SS-013708,79.096,HONORS DR,RENAULT PL,FRIED AV,436.1251,36.0,Residential,AC Improved,15700.5036,Good,1241847.0327456002,32.8482855,-117.2216531,32.849483,-117.221519
14412,SS-013709,86.56,HONORS DR,AWARD RW,RENAULT PL,222.6083,36.0,Residential,AC Improved,8013.8988,Good,693683.080128,32.8453989,-117.2231174,32.8482855,-117.2216531
14413,SS-013710,69.532,HONORS DR,PENNANT WY,AWARD RW,243.5546,36.0,Residential,AC Improved,8767.9656,Fair,609654.1840992,32.847065,-117.222038,32.8453989,-117.2231174
14414,SS-013711,59.972,HONORS DR,SANDBURG AV,PENNANT WY,334.2409,40.0,Local,AC Improved,13369.636,Fair,801803.810192,32.846264,-117.222557,32.847065,-117.222038
14415,SS-013712,57.59,HONORS DR,HONORS CT,SANDBURG AV,368.2078,40.0,Local,AC Improved,14728.312,Fair,848203.48808,32.8453989,-117.2231174,32.846264,-117.222557
14416,SS-013713,60.342,HONORS DR,CURIE PL,HONORS CT,1573.0177,40.0,Local,AC Improved,62920.708,Fair,3796761.362136,32.84123599999999,-117.223557,32.8453989,-117.2231174
14418,SS-013720,91.068,HOPE ST,BING ST,CELIA VISTA DR,360.3553,36.0,Residential,AC Improved,12972.7908,Good,1181406.1125744,32.7502866,-117.0547053,32.750304,-117.0557763
14420,SS-013722,56.8,HOPI PL,KAMLOOP AV,LA CROSSE AV,357.7073,36.0,Residential,AC Improved,12877.4628,Fair,731439.88704,32.8266889,-117.2167535,32.826595,-117.215591
14421,SS-013723,50.82,HOPI PL,LA CROSSE AV,MORAGA AV,251.8135,36.0,Residential,AC Improved,9065.286,Fair,460697.83452,32.826595,-117.215591,32.8264016,-117.2148102
14422,SS-013724,71.084,HOPI PL,JICARILLO AV,KAMLOOP AV,325.3465,30.0,Residential,AC Improved,9760.395,Good,693807.91818,32.8262892,-117.217668,32.8266889,-117.2167535
14423,SS-013725,37.548,HOPKINS ST,ALBEMARLE ST,MIDWICK ST,344.6882,30.0,Residential,AC Improved,10340.646,Poor,388270.576008,32.6751328,-117.0680937,32.6742152,-117.0677406
14424,SS-013726,65.2,HOPKINS ST,MIDWICK ST,CUMBERLAND ST,321.6598,30.0,Residential,AC Improved,9649.794,Fair,629166.5688,32.6742152,-117.0677406,32.6733827,-117.0674182
14425,SS-013727,66.8,HOPKINS ST,CUMBERLAND ST,SHAW ST,330.49199999999996,30.0,Residential,AC Improved,9914.76,Fair,662305.968,32.6733827,-117.0674182,32.6725117,-117.0670834
14426,SS-013728,40.084,HOPKINS ST,SHAW ST,WINCHESTER ST,333.9581,30.0,Residential,AC Improved,10018.743,Fair,401591.294412,32.6725117,-117.0670834,32.6716433,-117.0667495
14427,SS-013729,39.748000000000005,HOPKINS ST,WINCHESTER ST,ROANOKE ST,324.7785,30.0,Residential,AC Improved,9743.355,Poor,387278.87454,32.6716433,-117.0667495,32.670799,-117.066422
14428,SS-013730,74.1,HOPKINS ST,ROANOKE ST,BLUERIDGE ST,381.3643,36.0,Residential,AC Improved,13729.1148,Good,1017327.4066799999,32.670799,-117.066422,32.669785,-117.066551
14429,SS-013731,87.6,HOPKINS ST,BLUERIDGE ST,CHATTANOOGA ST,356.4468,36.0,Residential,AC Improved,12832.0848,Good,1124090.62848,32.669785,-117.066551,32.668938,-117.065987
14430,SS-013732,71.6,HOPKINS ST,CHATTANOOGA ST,LYDIA ST,342.4144,36.0,Residential,AC Improved,12326.9184,Good,882607.3574399999,32.668938,-117.065987,32.6680256,-117.0659303
14432,SS-013735,70.396,HOPSEED LN,PICRUS ST,BRASSICA ST,259.9326,36.0,Residential,AC Improved,9357.5736,Good,658735.7511456,32.9449313,-117.1429912,32.9443538,-117.1424351
14435,SS-013738,39.934,HORADO RD,SAMBROSA PL,GABARDA RD,374.7188,36.0,Residential,AC Improved,13489.8768,Poor,538704.7401312001,33.0135911,-117.059879,33.0141069,-117.0588367
14436,SS-013739,27.264,HORADO RD,ROCA DR,SAMBROSA PL,234.8296,36.0,Residential,AC Improved,8453.8656,Poor,230486.1917184,33.0132992,-117.0605801,33.0135911,-117.059879
14437,SS-013740,36.616,HORADO RD,SARAPE DR,ROCA DR,253.4288,36.0,Residential,AC Improved,9123.4368,Poor,334063.7618688,33.0129746,-117.0612961,33.0132992,-117.0605801
14438,SS-013741,30.214000000000002,HORADO RD,HORADO CT,SARAPE DR,413.7757,36.0,Residential,AC Improved,14895.9252,Poor,450065.48399279994,33.0119773,-117.0618758,33.0129746,-117.0612961
14439,SS-013742,70.134,HORADO RD,HISPANO DR,RAMADA DR,241.6707,36.0,Residential,AC Improved,8700.1452,Good,610175.9834568001,33.0117034,-117.0667963,33.0115682,-117.0660546
14440,SS-013743,43.36600000000001,HORADO RD,SENDA PL,HORADO CT,222.66299999999998,36.0,Residential,AC Improved,8015.868,Fair,347616.131688,33.0114134,-117.0621515,33.0119773,-117.0618758
14441,SS-013744,57.6,HORADO RD,FELICE DR,SENDA PL,234.0068,36.0,Residential,AC Improved,8424.2448,Fair,485236.50048000005,33.0111198,-117.0628101,33.0114134,-117.0621515
14442,SS-013745,41.25,HORADO RD,BERNARDO OAKS DR,FELICE DR,269.2878,36.0,Residential,AC Improved,9694.3608,Fair,399892.383,33.0108883,-117.0636467,33.0111198,-117.0628101
14443,SS-013746,49.913999999999994,HORADO RD,RAMADA DR,BERNARDO OAKS DR,814.5666,36.0,Residential,AC Improved,29324.3976,Fair,1463697.9818064,33.0115682,-117.0660546,33.0108883,-117.0636467
14444,SS-013747,91.15,HORIZON WY,ELLENTOWN RD,LA JOLLA SHORES DR,606.0211,36.0,Residential,AC Improved,21816.7596,Good,1988597.6375400003,32.8721421,-117.2486185,32.8713572,-117.2474243
14445,SS-013748,85.084,HORNBILL AV,GOSHAWK ST,SEAGULL LN,329.4644,36.0,Residential,AC Improved,11860.7184,Good,1009157.3643455999,32.7815625,-117.1602077,32.7816139,-117.1592547
14446,SS-013749,87.664,HORNBILL AV,WHINCHAT ST,GOSHAWK ST,432.4745,36.0,Residential,AC Improved,15569.082,Good,1364848.0044479999,32.7816039,-117.1616077,32.7815625,-117.1602077
14447,SS-013752,84.846,HORNBLEND ST,MORRELL ST,NOYES ST,580.3879,40.0,Prime,AC Improved,23215.516,Good,1969743.670536,32.800472,-117.233238,32.8008774,-117.2314031
14448,SS-013753,89.814,HORNBLEND ST,LAMONT ST,MORRELL ST,577.2347,40.0,Prime,AC Improved,23089.388,Good,2073750.2938319999,32.800072,-117.235046,32.800472,-117.233238
14449,SS-013754,80.872,HORNBLEND ST,KENDALL ST,LAMONT ST,579.4289,40.0,Prime,AC Improved,23177.156000000003,Good,1874382.960032,32.799683,-117.236877,32.800072,-117.235046
14450,SS-013755,90.84,HORNBLEND ST,JEWELL ST,KENDALL ST,579.4292,40.0,Prime,AC Improved,23177.167999999998,Good,2105413.94112,32.79929,-117.238708,32.799683,-117.236877
14451,SS-013756,72.146,HORNBLEND ST,INGRAHAM ST,JEWELL ST,590.1769,40.0,Prime,AC Improved,23607.076,Good,1703156.105096,32.7988708,-117.2405636,32.79929,-117.238708
14452,SS-013757,64.95,HORNBLEND ST,HAINES ST,INGRAHAM ST,593.7274,40.0,Prime,AC Improved,23749.096,Fair,1542503.7852,32.7984451,-117.2424114,32.7988708,-117.2405636
14453,SS-013758,72.06,HORNBLEND ST,GRESHAM ST,HAINES ST,573.5999,40.0,Prime,AC Improved,22943.996,Good,1653344.35176,32.798042,-117.244232,32.7984451,-117.2424114
14454,SS-013759,71.714,HORNBLEND ST,FANUEL ST,GRESHAM ST,585.2394,40.0,Prime,AC Improved,23409.576,Good,1678794.333264,32.797642,-117.246078,32.798042,-117.244232
14455,SS-013760,73.38600000000001,HORNBLEND ST,EVERTS ST,FANUEL ST,578.2048,40.0,Prime,AC Improved,23128.192000000003,Good,1697285.498112,32.797241,-117.247902,32.797642,-117.246078
14456,SS-013761,56.684,HORNBLEND ST,DAWES ST,EVERTS ST,579.905,40.0,Prime,AC Improved,23196.2,Fair,1314853.4008,32.796844,-117.249733,32.797241,-117.247902
14457,SS-013762,44.983999999999995,HORNBLEND ST,CASS ST,DAWES ST,579.1755,52.0,Prime,AC Improved,30117.126,Fair,1354788.795984,32.796444,-117.251549,32.796844,-117.249733
14458,SS-013763,82.932,HORNBLEND ST,BAYARD ST,CASS ST,583.2982,52.0,Prime,PCC Jointed Concrete,30331.5064,Good,2515452.4887647997,32.796043,-117.253387,32.796444,-117.251549
14459,SS-013764,75.26,HORNBLEND ST,MISSION BL,BAYARD ST,577.235,52.0,Prime,PCC Jointed Concrete,30016.22,Good,2259020.7172,32.7956528,-117.2552046,32.796043,-117.253387
14460,SS-013765,64.68,HORNBLEND ST,BOND ST,FIGUEROA BL,476.0,36.0,Residential,AC Improved,17136.0,Fair,1108356.48,32.8033093,-117.2203575,32.8036572,-117.2188916
14464,SS-013769,39.434,HORNER ST,BRUNSWICK AV,GALEWOOD ST,691.5764,36.0,Residential,AC Improved,24896.7504,Poor,981778.4552736001,32.7947572,-117.0675281,32.7960167,-117.0657992
14465,SS-013771,87.53,HORTENSIA ST,HICKORY ST,FORT STOCKTON DR,356.0,30.0,Residential,AC Unimproved,10680.0,Good,934820.4,32.7543399,-117.1869184,32.7549542,-117.1859832
14466,SS-013772,63.034,HORTENSIA ST,PRESIDIO DR,HICKORY ST,345.6007,30.0,Residential,AC Improved,10368.021,Fair,653537.835714,32.7535827,-117.1875869,32.7543399,-117.1869184
14467,SS-013773,48.21,HORTENSIA ST,WHITMAN ST,PRESIDIO DR,347.8003,30.0,Residential,AC Improved,10434.009,Fair,503023.57388999994,32.7528344,-117.1883445,32.7535827,-117.1875869
14469,SS-013776,53.468,HORTENSIA ST,SAN DIEGO AV,CONGRESS ST,359.4011,36.0,Residential,AC Improved,12938.4396,Fair,691792.4885328,32.7483465,-117.1917254,32.74914200000001,-117.19101
14470,SS-013777,39.74,HORTENSIA ST,I-5 NB OFF RA,SAN DIEGO AV,336.434,36.0,Residential,PCC Jointed Concrete,12111.624,Poor,481315.93776000006,32.7528079,-117.1882868,32.7483465,-117.1917254
14471,SS-013778,49.766000000000005,HORTENSIA ST,PINE ST,PINE ST,761.9642,28.0,Residential,AC Improved,21334.9976,Fair,1061757.4905615998,32.755142,-117.184464,32.755142,-117.184464
14474,SS-013782,68.75,HORTON AV,HAWK ST,W SPRUCE ST,101.0,40.0,Residential,AC Unimproved,4040.0,Fair,277750.0,32.738024,-117.1721914,32.7382665,-117.1724148
14475,SS-013783,68.75,HORTON AV,W REDWOOD ST,HAWK ST,280.6313,40.0,Residential,PCC Jointed Concrete,11225.252,Fair,771736.075,32.7374546,-117.1716596,32.738024,-117.1721914
14478,SS-013791,66.48,HOTEL CIRCLE NORTH,CAM DE LA REINA,FASHION VALLEY RD,816.7494,40.0,Major,AC Improved,32669.976000000002,Fair,2171900.00448,32.7617243,-117.1666055,32.7611094,-117.1691962
14479,SS-013792,94.676,HOTEL CIRCLE NORTH,FASHION VALLEY RD,HOTEL CIRCLE PL,5625.1572,37.0,Major,AC Improved,208130.8164,Good,19704993.173486397,32.7611094,-117.1691962,32.7604442,-117.1868822
14480,SS-013793,66.94800000000001,HOTEL CIRCLE NORTH,HOTEL CIRCLE PL,HOTEL CIRCLE SOUTH,867.0,24.0,Collector,AC Unimproved,20808.0,Fair,1393053.9840000002,32.7604442,-117.1868822,32.7617243,-117.1666055
14482,SS-013796,62.942,HOTEL CIRCLE SOUTH,CAM DE LA REINA,HOTEL CIRCLE CT,2879.5173,36.0,Major,AC Improved,103662.6228,Fair,6524732.8042776,32.7617243,-117.1666055,32.7592493,-117.1742641
14483,SS-013797,58.7,HOTEL CIRCLE SOUTH,HOTEL CIRCLE CT,HOTEL CIRCLE NORTH,4346.0848,36.0,Major,AC Improved,156459.0528,Fair,9184146.399360001,32.7592493,-117.1742641,32.7617243,-117.1666055
14486,SS-013800,94.18,HOVANEC ST,CRABTREE ST,PARADISE RIDGE RD,469.0,36.0,Residential,AC Improved,16884.0,Good,1590135.12,32.692451,-117.0550978,32.691194,-117.0550682
14488,SS-013803,96.33,HOWARD (SB) AV,IRIS AV,VILLAGE PINE DR,236.0002,34.0,Residential,AC Improved,8024.0068,Good,772952.5750439999,32.5691364,-117.0667948,32.5684548,-117.0667842
14489,SS-013804,92.416,HOWARD (SB) AV,VIA COSTINA,W SAN YSIDRO BL,413.0434,40.0,Prime,AC Improved,16521.736,Good,1526872.7541760001,32.5639542,-117.0667064,32.5627599,-117.066657
14490,SS-013805,90.12200000000001,HOWARD (SB) AV,VILLAGE PINE DR,VIA SUSPIRO,599.0253,40.0,Prime,AC Improved,23961.012000000002,Good,2159414.323464,32.5684548,-117.0667842,32.5668177,-117.0667442
14491,SS-013806,91.81200000000001,HOWARD (SB) AV,VIA SUSPIRO,VIA COSTINA,1034.0699,40.0,Prime,AC Improved,41362.796,Good,3797601.0263519995,32.5668177,-117.0667442,32.5639542,-117.0667064
14492,SS-013807,83.714,HOWARD AV,OREGON ST,IDAHO ST,392.0015,47.0,Collector,AC Improved,18424.0705,Good,1542352.6378370002,32.7540648,-117.1351227,32.7540649,-117.1338674
14493,SS-013808,74.718,HOWARD AV,PARK BL,GEORGIA ST,421.0028,52.0,Collector,AC Improved,21892.1456,Good,1635737.3349408002,32.7540309,-117.1464828,32.7540386,-117.1449976
14494,SS-013809,79.41199999999999,HOWARD AV,GEORGIA ST,FLORIDA ST,377.0052,52.0,Collector,AC Improved,19604.2704,Good,1556814.3210048,32.7540386,-117.1449976,32.7540418,-117.1437697
14495,SS-013810,74.22399999999999,HOWARD AV,FLORIDA ST,ALABAMA ST,383.0028,52.0,Collector,AC Improved,19916.1456,Good,1478255.9910143998,32.7540418,-117.1437697,32.7540431,-117.1425428
14496,SS-013811,73.506,HOWARD AV,ALABAMA ST,MISSISSIPPI ST,378.0052,52.0,Collector,AC Improved,19656.2704,Good,1444853.8120223999,32.7540431,-117.1425428,32.7540483,-117.1412941
14497,SS-013812,75.058,HOWARD AV,MISSISSIPPI ST,LOUISIANA ST,374.0132,52.0,Collector,AC Improved,19448.6864,Good,1459779.5038112,32.7540483,-117.1412941,32.754053,-117.1400608
14498,SS-013813,68.194,HOWARD AV,LOUISIANA ST,TEXAS ST,386.01300000000003,52.0,Collector,AC Improved,20072.676,Fair,1368836.067144,32.754053,-117.1400608,32.7540562,-117.1388397
14499,SS-013814,78.696,HOWARD AV,TEXAS ST,ARIZONA ST,380.0028,52.0,Collector,AC Improved,19760.1456,Good,1555044.4181376002,32.7540562,-117.1388397,32.7540512,-117.1375916
14500,SS-013815,82.98,HOWARD AV,ARIZONA ST,HAMILTON ST,380.0025,52.0,Collector,AC Improved,19760.13,Good,1639695.5874,32.7540512,-117.1375916,32.7540541,-117.1363687
14501,SS-013816,85.404,HOWARD AV,HAMILTON ST,OREGON ST,377.0026,52.0,Collector,AC Improved,19604.1352,Good,1674271.5626208,32.7540541,-117.1363687,32.7540648,-117.1351227
14502,SS-013817,76.22,HOWARD AV,IDAHO ST,UTAH ST,369.9999,52.0,Collector,AC Improved,19239.9948,Good,1466472.403656,32.7540649,-117.1338674,32.7540689,-117.13265
14503,SS-013818,83.756,HOWARD AV,UTAH ST,KANSAS ST,382.0025,52.0,Collector,AC Improved,19864.13,Good,1663740.07228,32.7540689,-117.13265,32.7540753,-117.1314079
14504,SS-013819,83.61200000000001,HOWARD AV,KANSAS ST,30TH ST,379.0028,52.0,Collector,AC Improved,19708.1456,Good,1647837.4699072,32.7540753,-117.1314079,32.7540813,-117.1301791
14505,SS-013820,82.64200000000001,HOWARD AV,30TH ST,OHIO ST,380.0052,52.0,Collector,AC Improved,19760.2704,Good,1633028.2663968,32.7540813,-117.1301791,32.7540792,-117.128934
14506,SS-013821,29.048000000000002,HOWARD AV,OHIO ST,ILLINOIS ST,378.0052,52.0,Collector,AC Improved,19656.2704,Poor,570975.3425791999,32.7540792,-117.128934,32.7540947,-117.1277151
14507,SS-013822,18.5,HOWARD AV,ILLINOIS ST,IOWA ST,383.0054,52.0,Collector,AC Improved,19916.2808,Poor,368451.1948,32.7540947,-117.1277151,32.7541073,-117.126491
14508,SS-013823,72.27199999999999,HOWARD AV,IOWA ST,32ND ST,375.4064,52.0,Collector,AC Improved,19521.1328,Good,1410831.3097216003,32.7541073,-117.126491,32.7540868,-117.1252312
14510,SS-013826,56.718,HOYT PARK DR,SCRIPPS RANCH BL,MEANLEY DR,1290.8979,50.0,Residential,AC Improved,64544.895,Fair,3660857.35461,32.9069172,-117.1091832,32.908995,-117.1066767
14513,SS-013833,60.588,HUDSON DR,CLIMAX CT,MULVANEY DR,265.6239,40.0,Residential,AC Improved,10624.956,Fair,643744.834128,32.8074501,-117.0120101,32.808173,-117.0120835
14514,SS-013834,74.586,HUDSON DR,BISBY LAKE AV,CLIMAX CT,1020.8939999999999,40.0,Residential,AC Improved,40835.76,Good,3045775.99536,32.805661,-117.0145638,32.8074501,-117.0120101
14515,SS-013835,71.98,HUDSON DR,RENKRIB AV,HUDSON PL,417.3463,36.0,Residential,AC Improved,15024.4668,Good,1081461.120264,32.8051871,-117.0220389,32.804805,-117.0207849
14516,SS-013836,67.19800000000001,HUDSON DR,HUDSON PL,BARDONIA ST,449.0034,36.0,Residential,AC Improved,16164.1224,Fair,1086196.6970352,32.804805,-117.0207849,32.8047382,-117.0193598
14517,SS-013837,59.402,HUDSON DR,BARDONIA ST,BOULDER LAKE AV,529.3656,36.0,Residential,AC Improved,19057.1616,Fair,1132033.5133632,32.8047382,-117.0193598,32.8046393,-117.0176418
14518,SS-013838,71.812,HUDSON DR,BOULDER LAKE AV,BISBY LAKE AV,1065.9351,40.0,Residential,AC Improved,42637.404,Good,3061877.256048,32.8046393,-117.0176418,32.805661,-117.0145638
14520,SS-013840,12.69,HUENEME ST,RILEY ST,LAURETTA ST,261.1602,30.0,Residential,AC Improved,7834.806,Poor,99423.68814,32.768044,-117.1858379,32.7687157,-117.1860094
