,seg_id,oci,street,street_from,street_to,seg_length_ft,seg_width_ft,func_class,pvm_class,area_sq_ft,oci_desc,oci_wt,start_lat,start_long,end_lat,end_long
19779,SS-019662,31.428,NARRAGANSETT AV,MACAULAY ST,CHATSWORTH BL,547.3681,56.0,Prime,AC Improved,30652.6136,Poor,963350.3402208,32.7333645,-117.2320577,32.7338599,-117.233584
19780,SS-019663,55.84,NARRAGANSETT AV,CATALINA BL,VENICE ST,597.0008,40.0,Prime,PCC Jointed Concrete,23880.032000000003,Fair,1333460.98688,32.7367421,-117.2388075,32.7377255,-117.2403679
19782,SS-019665,48.43,NARWHAL ST,GRISSOM ST,SCHIRRA ST,1189.7815,36.0,Local,AC Improved,42832.134000000005,Fair,2074360.2496200001,32.5832791,-117.055415,32.5804962,-117.054595
19783,SS-019666,59.786,NASHVILLE ST,TONOPAH AV,BERVY ST,349.2294,36.0,Local,AC Improved,12572.2584,Fair,751645.0407024,32.775513,-117.204231,32.7757097,-117.2031212
19784,SS-019667,41.96,NASHVILLE ST,BERVY ST,KNOXVILLE ST,347.6381,36.0,Local,AC Improved,12514.9716,Fair,525128.208336,32.7757097,-117.2031212,32.7754064,-117.2020657
19785,SS-019668,75.876,NASHVILLE ST,MORENA BL,TONOPAH AV,588.4152,40.0,Residential,AC Improved,23536.607999999997,Good,1785863.6686080003,32.7742078,-117.2053449,32.775513,-117.204231
19786,SS-019669,60.298,NASSAU DR,LIVINGSTON ST,WAITE DR,1392.0829,36.0,Residential,AC Improved,50114.9844,Fair,3021833.3293512003,32.7427642,-117.0507687,32.7460953,-117.0522187
19787,SS-019670,90.38799999999999,NATALIE DR,ADAMS AV,CONSTANCE DR,1040.868,30.0,Residential,AC Improved,31226.04,Good,2822459.30352,32.7620852,-117.0935232,32.7644062,-117.0943709
19788,SS-019671,94.58,NATALIE DR,MADISON AV,ADAMS AV,404.0605,30.0,Residential,AC Improved,12121.815,Good,1146481.2627,32.7609738,-117.0935388,32.7620852,-117.0935232
19789,SS-019672,88.212,NATALIE DR,NORMA DR,MADISON AV,392.9098,30.0,Residential,AC Improved,11787.294,Good,1039780.7783280001,32.7599177,-117.0936268,32.7609738,-117.0935388
19791,SS-019676,66.46,NATIONAL AV,13TH ST,14TH ST,396.0527,52.0,Collector,AC Improved,20594.7404,Fair,1368726.446984,32.7059179,-117.1526992,32.7053641,-117.1518497
19792,SS-019678,53.773999999999994,NATIONAL AV,COMMERCIAL ST,S 16TH ST,633.271,52.0,Major,AC Improved,32930.092000000004,Fair,1770782.7672080002,32.7051911,-117.1515942,32.7041303,-117.150068
19793,SS-019679,38.46,NATIONAL AV,S 16TH ST,SIGSBEE ST,658.8779,52.0,Major,AC Improved,34261.6508,Poor,1317703.089768,32.7041303,-117.150068,32.702983,-117.1484095
19794,SS-019680,83.99799999999999,NATIONAL AV,SIGSBEE ST,BEARDSLEY ST,663.2315,52.0,Major,AC Improved,34488.038,Good,2896926.2159240004,32.702983,-117.1484095,32.70183120000001,-117.1467548
19795,SS-019681,78.50399999999999,NATIONAL AV,BEARDSLEY ST,CESAR E CHAVEZ PY,665.1532,52.0,Major,AC Improved,34587.9664,Good,2715293.7142656003,32.70183120000001,-117.1467548,32.7011188,-117.1443907
19796,SS-019682,73.868,NATIONAL AV,S EVANS ST,SAMPSON ST,659.9099,52.0,Major,AC Improved,34315.3148,Good,2534803.6736464,32.6983626,-117.1417696,32.69721630000001,-117.1400931
19797,SS-019683,77.486,NATIONAL AV,SAMPSON ST,SICARD ST,662.7433,52.0,Major,AC Improved,34462.6516,Good,2670373.0218776,32.69721630000001,-117.1400931,32.6960609,-117.1384439
19798,SS-019684,78.64,NATIONAL AV,SICARD ST,S 26TH ST,119.3636,52.0,Major,AC Improved,6206.9072,Good,488111.182208,32.6960609,-117.1384439,32.6959157,-117.1381114
19799,SS-019685,96.12200000000001,NATIONAL AV,S 26TH ST,S 27TH ST,662.0007,52.0,Major,AC Improved,34424.0364,Good,3308907.2268407997,32.6959157,-117.1381114,32.6959257,-117.1359405
19800,SS-019686,87.45,NATIONAL AV,S 29TH ST,S 30TH ST,671.0119,52.0,Major,AC Improved,34892.6188,Good,3051359.51406,32.6959499,-117.13166,32.6959525,-117.12948
19801,SS-019687,81.262,NATIONAL AV,S 30TH ST,S 31ST ST,671.0007,52.0,Major,AC Improved,34892.0364,Good,2835396.6619367995,32.6959525,-117.12948,32.6959788,-117.1273008
19802,SS-019688,87.48200000000001,NATIONAL AV,S 31ST ST,S 32ND ST,609.0086,52.0,Major,AC Improved,31668.4472,Good,2770419.0979504,32.6959788,-117.1273008,32.6959781,-117.1253134
19803,SS-019689,77.49,NATIONAL AV,S 32ND ST,S 33RD ST,660.0068,52.0,Major,AC Improved,34320.3536,Good,2659484.200464,32.6959781,-117.1253134,32.6959973,-117.1231974
19804,SS-019690,67.11,NATIONAL AV,S 39TH ST,BURNS CT,133.0001,52.0,Collector,AC Improved,6916.0052,Fair,464133.108972,32.6960558,-117.1103254,32.6960645,-117.1098867
19805,SS-019691,65.57600000000001,NATIONAL AV,STEWART CT,BLAIR CT,224.0091,52.0,Collector,AC Improved,11648.4732,Fair,763860.2785632,32.6960645,-117.1098867,32.6960688,-117.1087861
19806,SS-019692,76.688,NATIONAL AV,S 38TH ST,S 39TH ST,660.0007,52.0,Collector,AC Improved,34320.0364,Good,2631934.9514432005,32.69604,-117.112461,32.6960558,-117.1103254
19807,SS-019693,50.422,NATIONAL AV,S 40TH ST,S 41ST ST,659.0008,52.0,Collector,AC Improved,34268.0416,Fair,1727863.1935551998,32.6960808,-117.1081585,32.69609130000001,-117.1060281
19808,SS-019694,58.784,NATIONAL AV,BLAIR CT,S 40TH ST,195.0025,52.0,Collector,AC Improved,10140.13,Fair,596077.40192,32.6960688,-117.1087861,32.6960808,-117.1081585
19809,SS-019695,78.434,NATIONAL AV,S 35TH ST,S 36TH ST,662.0191,52.0,Collector,AC Improved,34424.9932,Good,2700089.9166488,32.6959965,-117.1189219,32.6960109,-117.1167642
19810,SS-019696,70.25399999999999,NATIONAL AV,S 37TH ST,S 38TH ST,660.0007,52.0,Collector,AC Improved,34320.0364,Good,2411119.8372456003,32.6960201,-117.1146214,32.69604,-117.112461
19811,SS-019697,72.836,NATIONAL AV,S 36TH ST,S 37TH ST,659.0,52.0,Collector,AC Improved,34268.0,Good,2495944.048,32.6960109,-117.1167642,32.6960201,-117.1146214
19812,SS-019698,69.734,NATIONAL AV,CESAR E CHAVEZ PY,DEWEY ST,656.7195,52.0,Major,AC Improved,34149.414,Fair,2381375.235876,32.7011188,-117.1443907,32.6994936,-117.1433964
19813,SS-019699,71.788,NATIONAL AV,DEWEY ST,S EVANS ST,659.648,52.0,Major,AC Improved,34301.696,Good,2462450.152448,32.6994936,-117.1433964,32.6983626,-117.1417696
19814,SS-019700,63.742,NATIONAL AV,S 27TH ST,S 28TH ST,662.0,52.0,Collector,PCC Jointed Concrete,34424.0,Fair,2194254.608,32.6959257,-117.1359405,32.6959255,-117.133973
19815,SS-019701,76.094,NATIONAL AV,S 28TH ST,S 29TH ST,657.0,52.0,Major,AC Improved,34164.0,Good,2599675.4159999997,32.6959255,-117.133973,32.6959499,-117.13166
19816,SS-019702,82.74600000000001,NATIONAL AV,S 33RD ST,S 35TH ST,1315.0,64.0,Collector,PCC Jointed Concrete,84160.0,Good,6963903.36,32.6959973,-117.1231974,32.6959965,-117.1189219
19817,SS-019703,63.0,NATIONAL AV,BURNS CT,STEWART CT,108.9998,52.0,Collector,AC Improved,5667.9896,Fair,357083.3448,32.6960645,-117.1098867,32.6960645,-117.1098867
19818,SS-019704,74.42,NATIONAL AV,S 41ST ST,S 43RD ST,1123.0575,52.0,Collector,AC Improved,58398.99,Good,4346052.8358,32.69609130000001,-117.1060281,32.6964943,-117.1026443
19819,SS-019705,63.63,NAUGATUCK AV,LUNA AV,HIDALGO AV,1083.9615,36.0,Residential,AC Improved,39022.614,Fair,2483008.92882,32.8343624,-117.222092,32.8343369,-117.2189208
19820,SS-019706,62.461999999999996,NAUGATUCK AV,HIDALGO AV,JUTLAND DR,814.3425,30.0,Residential,AC Improved,24430.275,Fair,1525963.83705,32.8343369,-117.2189208,32.8333899,-117.2166057
19821,SS-019707,63.2,NAUTILUS ST,WEST MUIRLANDS DR,MUIRLANDS DR,221.0737,64.0,Major,AC Improved,14148.7168,Fair,894198.90176,32.8328997,-117.2639708,32.8331438,-117.2633344
19822,SS-019708,79.734,NAUTILUS ST,MUIRLANDS VISTA WY,WEST MUIRLANDS DR,160.5013,32.0,Major,AC Improved,5136.0416,Good,409517.1409344,32.8326296,-117.2643808,32.8328997,-117.2639708
19823,SS-019709,56.333999999999996,NAUTILUS ST,DRAPER AV,FAY AV,860.0497,36.0,Major,AC Improved,30961.7892,Fair,1744201.4327928002,32.8323697,-117.2741674,32.8327563,-117.271291
19824,SS-019710,74.94800000000001,NAUTILUS ST,AVNDA DE LAS PESCAS,MUIRLANDS VISTA WY,350.648,32.0,Major,AC Improved,11220.736,Good,840971.721728,32.832035,-117.265289,32.8326296,-117.2643808
19825,SS-019711,73.266,NAUTILUS ST,FAY AV,ARANDA AV,770.5428,68.0,Major,AC Improved,52396.9104,Good,3838912.0373664,32.8327563,-117.271291,32.831848,-117.269203
19826,SS-019712,85.99600000000001,NAUTILUS ST,ARANDA AV,AVNDA MIROLA,250.28599999999997,32.0,Major,AC Improved,8009.151999999999,Good,688755.035392,32.831848,-117.269203,32.8316661,-117.2683901
19827,SS-019713,82.25,NAUTILUS ST,AVNDA ANDORRA,CARDENO DR,1669.3548,64.0,Major,AC Improved,106838.7072,Good,8787483.6672,32.831779,-117.253799,32.8337869,-117.2492868
19828,SS-019714,81.666,NAUTILUS ST,AVNDA MIROLA,AVNDA LA REINA,279.8929,32.0,Major,AC Improved,8956.5728,Good,731447.4742848,32.8316661,-117.2683901,32.831497,-117.267517
19829,SS-019715,80.012,NAUTILUS ST,AVNDA MANANA,AVNDA DE LAS PESCAS,503.2693,32.0,Major,AC Improved,16104.6176,Good,1288562.6634112,32.831371,-117.266693,32.832035,-117.265289
19830,SS-019716,79.83,NAUTILUS ST,AVNDA LA REINA,AVNDA MANANA,261.5483,32.0,Major,AC Improved,8369.5456,Good,668140.825248,32.831497,-117.267517,32.831371,-117.266693
19831,SS-019717,83.38,NAUTILUS ST,MUIRLANDS DR,VIA VALVERDE,969.7560000000001,64.0,Major,AC Improved,62064.384000000005,Good,5174928.33792,32.8331438,-117.2633344,32.8329971,-117.2602544
19832,SS-019718,29.16,NAUTILUS ST,LA JOLLA BL,DRAPER AV,771.9824,36.0,Major,AC Improved,27791.3664,Poor,810396.244224,32.8318107,-117.276584,32.8323697,-117.2741674
19833,SS-019719,68.492,NAUTILUS ST,VIA ESTRADA,AVNDA ANDORRA,310.8136,64.0,Major,AC Improved,19892.0704,Fair,1362447.6858368,32.8313852,-117.2546967,32.831779,-117.253799
19834,SS-019720,74.48,NAUTILUS ST,NEPTUNE PL,LA JOLLA BL,1299.93,40.0,Collector,AC Improved,51997.2,Good,3872751.4560000002,32.8308766,-117.2806769,32.8318107,-117.276584
19835,SS-019721,83.074,NAUTILUS ST,VIA VALVERDE,VIA ESTRADA,2033.3495,64.0,Major,AC Improved,130134.368,Good,10810782.487232001,32.8329971,-117.2602544,32.8313852,-117.2546967
19836,SS-019722,93.32,NAVAJO RD,BOULDER LAKE AV,BISBY LAKE AV,1244.8636,60.0,Major,AC Improved,74691.81599999999,Good,6970240.269119999,32.8034833,-117.017733,32.8031293,-117.0136859
19837,SS-019723,90.24,NAVAJO RD,BISBY LAKE AV,LAKE MURRAY BL,1070.8546,75.0,Major,AC Improved,80314.095,Good,7247543.9328,32.8031293,-117.0136859,32.8030819,-117.0100561
19838,SS-019724,92.912,NAVAJO RD,SOARING DR,COWLES MTN BL,936.9454,60.0,Major,AC Improved,56216.724,Good,5223208.260288,32.8029635,-117.0283946,32.8031405,-117.02536
19839,SS-019725,86.73200000000001,NAVAJO RD,LAKE MURRAY BL,JAFFE CT,554.445,95.0,Major,AC Improved,52672.275,Good,4568371.7553,32.8030819,-117.0100561,32.8028658,-117.0084118
19840,SS-019726,77.764,NAVAJO RD,JAFFE CT,CITY BOUNDARY,723.2285,80.0,Major,AC Improved,57858.28,Good,4499291.28592,32.8028658,-117.0084118,32.8029665,-117.0322477
19841,SS-019727,85.816,NAVAJO RD,PARK RIDGE BL,JACKSON DR,1412.8218,80.0,Major,AC Improved,113025.744,Good,9699417.247103998,32.801767,-117.0500043,32.8037597,-117.0460218
19842,SS-019728,38.508,NAVAJO RD,COLLEGE AV,CAM ESTRELLADO,1389.6798,60.0,Major,AC Improved,83380.788,Poor,3210827.384304,32.793615,-117.0676519,32.7965374,-117.0639723
19843,SS-019730,92.13600000000001,NAVAJO RD,JACKSON DR,GOLFCREST DR,2512.5103,60.0,Major,AC Improved,150750.61800000002,Good,13889558.940048002,32.8037597,-117.0460218,32.804272,-117.0379836
19844,SS-019731,92.834,NAVAJO RD,GOLFCREST DR,SOARING DR,3026.0,60.0,Major,AC Improved,181560.0,Good,16854941.04,32.804272,-117.0379836,32.8029635,-117.0283946
19845,SS-019732,94.32600000000001,NAVAJO RD,COWLES MTN BL,BOULDER LAKE AV,2359.8757,60.0,Major,AC Improved,141592.542,Good,13355858.116692,32.8031405,-117.02536,32.8034833,-117.017733
19846,SS-019733,74.694,NAVAJO RD,CAM ESTRELLADO,PARK RIDGE BL,5106.2481,62.0,Major,AC Improved,316587.3822,Good,23647177.926046804,32.7965374,-117.0639723,32.801767,-117.0500043
19848,SS-019735,68.11,NAWA ST,NAWA CT,ALMAZON ST,258.741,36.0,Residential,AC Improved,9314.676,Fair,634422.58236,32.9948595,-117.0916366,32.9954651,-117.0920202
19849,SS-019736,27.96,NAWA WY,MEKNES WY,MEKNES ST,555.0537,36.0,Residential,PCC Jointed Concrete,19981.9332,Poor,558694.852272,32.9950429,-117.091046,32.9951367,-117.089257
19850,SS-019737,46.54600000000001,NAWA WY,NAWA CT,MEKNES WY,198.8456,36.0,Residential,AC Improved,7158.4416,Fair,333196.82271359995,32.9948595,-117.0916366,32.9950429,-117.091046
19851,SS-019738,91.852,NAYLOR RD,BIBLER DR,JANSE WY,414.5715,40.0,Residential,AC Improved,16582.86,Good,1523168.85672,32.5491546,-117.053486,32.548012,-117.0533769
19852,SS-019739,92.61200000000001,NAYLOR RD,JANSE WY,TRIDLE WY,505.0208,40.0,Residential,AC Improved,20200.832,Good,1870839.453184,32.548012,-117.0533769,32.5466417,-117.0532449
19853,SS-019740,94.796,NAYLOR RD,TRIDLE WY,LYNCH LN,503.2432,40.0,Residential,AC Improved,20129.728,Good,1908217.695488,32.5466417,-117.0532449,32.5452943,-117.0530075
19855,SS-019742,59.62,NEALE ST,KEATING ST,PRINGLE ST,349.6742,25.0,Residential,AC Improved,8741.855,Fair,521189.3951,32.746874,-117.1792782,32.747417,-117.1802071
19857,SS-019744,80.87,NEALE ST,W PENNSYLVANIA AV,WELLBORN ST,275.3718,21.0,Residential,AC Improved,5782.8078,Good,467655.66678599996,32.7453255,-117.1766695,32.7457266,-117.1774399
19858,SS-019745,62.37,NEBRASKA AV,BRIARWOOD RD,MONTCLIFF RD,220.33599999999998,40.0,Residential,AC Improved,8813.44,Fair,549694.2528,32.6888884,-117.037288,32.6887928,-117.0366199
19859,SS-019746,59.422,NEBRASKA AV,MONTCLIFF RD,ALSACIA ST,860.5724,40.0,Residential,AC Improved,34422.896,Fair,2045477.3261119998,32.6887928,-117.0366199,32.6884548,-117.0338508
19861,SS-019748,47.592,NEGLEY AV,TUDOR ST,CORRIDOR ST,1502.3167,36.0,Residential,AC Improved,54083.4012,Fair,2573937.2299104,32.902215,-117.0961974,32.9036059,-117.091793
19863,SS-019750,47.808,NEGLEY DR,WILDLIFE RD,HANDRICH DR,339.7609,40.0,Residential,AC Improved,13590.436000000002,Fair,649731.564288,32.9088745,-117.0817623,32.9091192,-117.0807206
19864,SS-019751,59.068000000000005,NEGLEY DR,AVNDA MAGNIFICA,WILDLIFE RD,389.2988,40.0,Residential,AC Improved,15571.952,Fair,919804.0607360001,32.9088357,-117.0830203,32.9088745,-117.0817623
19865,SS-019752,92.72,NELSON ST,KERCH ST,BOREN ST,721.243,36.0,Residential,AC Improved,25964.748,Good,2407451.43456,32.7457171,-117.0644317,32.7471139,-117.0628886
19866,SS-019753,45.208,NEMAHA DR,QUAPAW AV,FOX AV,726.1984,30.0,Residential,AC Improved,21785.952,Fair,984899.318016,32.8185514,-117.2099376,32.8185514,-117.2099376
19867,SS-019755,73.956,NEOSHO PL,OGALALA AV,MORAGA AV,1054.4282,30.0,Residential,AC Improved,31632.846,Good,2339438.758776,32.832893,-117.213676,32.8308146,-117.2120788
19868,SS-019758,54.22,NEPTUNE PL,BELVEDERE ST,FERN GLEN,310.1353,25.0,Prime,AC Improved,7753.3825,Fair,420388.39915,32.8325691,-117.2812108,32.8333462,-117.2810793
19869,SS-019759,37.73,NEPTUNE PL,WESTBOURNE ST,BELVEDERE ST,289.1091,25.0,Prime,AC Improved,7227.7275,Poor,272702.158575,32.831791,-117.280968,32.8325691,-117.2812108
19870,SS-019760,51.52,NEPTUNE PL,NAUTILUS ST,WESTBOURNE ST,335.6799,30.0,Prime,AC Improved,10070.396999999999,Fair,518826.85344,32.8308766,-117.2806769,32.831791,-117.280968
19871,SS-019761,52.94,NEPTUNE PL,BONAIR ST,NAUTILUS ST,349.44599999999997,30.0,Prime,AC Improved,10483.38,Fair,554990.1372,32.8299941,-117.2803913,32.8308766,-117.2806769
19872,SS-019762,73.14,NEPTUNE PL,PLAYA DEL NORTE ST,BONAIR ST,166.6005,25.0,Prime,AC Improved,4165.0125,Good,304629.01425,32.8292643,-117.2801492,32.8299941,-117.2803913
19873,SS-019763,64.47,NEPTUNE PL,PLAYA DEL SUR ST,PLAYA DEL NORTE ST,245.7879,25.0,Prime,AC Improved,6144.6975,Fair,396148.647825,32.828983,-117.280151,32.8292643,-117.2801492
19874,SS-019764,77.97,NEPTUNE PL,GRAVILLA ST,PLAYA DEL SUR ST,222.5215,25.0,Prime,AC Improved,5563.0375,Good,433750.033875,32.828388,-117.279991,32.828983,-117.280151
19875,SS-019765,73.89,NEPTUNE PL,KOLMAR ST,GRAVILLA ST,267.7105,25.0,Prime,AC Improved,6692.7625,Good,494528.221125,32.8276679,-117.2797948,32.828388,-117.279991
19876,SS-019766,46.5,NEPTUNE PL,ROSEMONT ST,KOLMAR ST,260.6474,25.0,Prime,AC Improved,6516.185,Fair,303002.6025,32.8269656,-117.2796263,32.8276679,-117.2797948
19877,SS-019767,79.37,NEPTUNE PL,PALOMAR AV,ROSEMONT ST,265.7459,25.0,Prime,AC Improved,6643.6475,Good,527306.302075,32.8262598,-117.279446,32.8269656,-117.2796263
19878,SS-019769,13.0,NESTOR WY,CORONADO (SB) AV,FLOWER AV,195.023,25.0,Residential,AC Unimproved,4875.575,Poor,63382.475,32.6894411,-117.1533503,32.5759367,-117.0854816
19879,SS-019771,69.97800000000001,NEVA AV,LARKDALE AV,AFTON RD,686.0065,36.0,Residential,AC Improved,24696.234,Fair,1728193.0628520001,32.7996434,-117.147583,32.7996414,-117.1453448
19880,SS-019772,59.782,NEVA AV,AFTON RD,MURRAY RIDGE RD,971.0253,36.0,Residential,AC Improved,34956.9108,Fair,2089794.0414456,32.7996414,-117.1453448,32.7996667,-117.1421842
19881,SS-019777,77.47800000000001,NEVIN ST,DARWIN WY,MARCIA CT,428.0045,36.0,Residential,AC Improved,15408.162,Good,1193793.575436,32.5768256,-117.0419076,32.5756796,-117.0418935
19882,SS-019778,84.816,NEVIN ST,MARCIA CT,MARGE WY,266.0076,36.0,Residential,AC Improved,9576.2736,Good,812221.2216576,32.5756796,-117.0418935,32.5749042,-117.0418806
19883,SS-019779,42.61,NEVOSO WY,CABELA DR,WEST BERNARDO DR,227.4949,36.0,Residential,AC Improved,8189.8164,Fair,348968.076804,33.0386129,-117.0793248,33.038541,-117.0785875
19884,SS-019780,88.46799999999999,NEW CHATEL DR,TOBOGGAN WY,JUDITH AV,307.9776,36.0,Residential,AC Improved,11087.1936,Good,980861.8434048,32.5720728,-117.0893961,32.5713114,-117.0892242
19885,SS-019781,84.96,NEW CHATEL DR,HANSEL DR,JUDITH AV,223.1749,36.0,Residential,AC Improved,8034.2964,Good,682593.822144,32.5707437,-117.0893504,32.5713114,-117.0892242
19888,SS-019784,90.86399999999999,NEW HAVEN RD,CHAMPLAIN WY,MAYFLOWER WY,465.0,36.0,Residential,AC Improved,16740.0,Good,1521063.36,32.8388388,-117.1982802,32.839981,-117.198753
19889,SS-019785,79.902,NEW HAVEN RD,NEW HAVEN PL,CHAMPLAIN WY,335.0,36.0,Residential,AC Improved,12060.0,Good,963618.12,32.8380829,-117.1976545,32.8388388,-117.1982802
19890,SS-019786,83.402,NEW HAVEN RD,APPLETON ST,NEW HAVEN PL,412.0,36.0,Residential,AC Improved,14832.0,Good,1237018.4640000002,32.8371683,-117.1968979,32.8380829,-117.1976545
19891,SS-019787,76.30199999999999,NEW HAVEN RD,CONRAD AV,APPLETON ST,710.8579,36.0,Residential,AC Improved,25590.8844,Good,1952635.6614888,32.8353529,-117.1961736,32.8371683,-117.1968979
19892,SS-019788,97.14,NEW JERSEY ST,MEADE AV,ARCH ST,661.0,40.0,Residential,AC Improved,26440.0,Good,2568381.6,32.7572262,-117.1524603,32.7590366,-117.152469
19893,SS-019789,98.0,NEW JERSEY ST,PROCTOR PL,MEADE AV,93.0858,40.0,Residential,AC Improved,3723.4320000000002,Good,364896.336,32.7568255,-117.152259,32.7572262,-117.1524603
19901,SS-019800,62.542,NEW SALEM ST,PARKDALE AV,NEW SALEM CR,293.0274,40.0,Residential,AC Improved,11721.096000000001,Fair,733060.786032,32.916191,-117.156548,32.9155518,-117.1494045
19902,SS-019801,57.54,NEW SALEM ST,NEW SALEM CR,WHITEHALL CR,247.0325,40.0,Residential,AC Improved,9881.3,Fair,568570.002,32.9155518,-117.1494045,32.916183,-117.154793
19903,SS-019802,80.10600000000001,NEW SALEM ST,WHITEHALL CR,TOBAGO RD,268.0166,40.0,Residential,AC Improved,10720.663999999999,Good,858789.510384,32.916183,-117.154793,32.91618,-117.153923
19904,SS-019803,61.076,NEW SALEM ST,SANDY HOOK RD,PARKDALE AV,253.44299999999998,40.0,Major,AC Improved,10137.72,Fair,619171.38672,32.916153,-117.1573878,32.916191,-117.156548
19905,SS-019804,77.15,NEW SALEM ST,TOBAGO RD,NEW SALEM CT,246.0185,40.0,Residential,AC Improved,9840.74,Good,759213.0909999999,32.91618,-117.153923,32.91618,-117.153107
19906,SS-019805,20.64,NEW SALEM ST,NEW SALEM CT,MONTONGO ST,268.0166,40.0,Residential,AC Improved,10720.663999999999,Poor,221274.50496,32.91618,-117.153107,32.9161782,-117.15225
19907,SS-019806,81.686,NEW SALEM ST,MONTONGO ST,GLENDA WY,243.285,40.0,Residential,AC Improved,9731.4,Good,794919.1404,32.9161782,-117.15225,32.916134,-117.151451
19908,SS-019807,35.688,NEW SALEM ST,ANGOLA RD,SANDY HOOK RD,259.2608,40.0,Major,AC Improved,10370.431999999999,Poor,370099.97721599997,32.916019,-117.158203,32.916153,-117.1573878
19909,SS-019808,70.02,NEW SALEM ST,NEW SALEM CV,ANGOLA RD,374.0875,40.0,Major,AC Improved,14963.5,Good,1047744.27,32.915676,-117.159348,32.916019,-117.158203
19910,SS-019809,63.332,NEW SALEM ST,WORTHING AV,CAM RUIZ,369.0866,64.0,Residential,AC Improved,23621.5424,Fair,1495999.5232768,32.915661,-117.1451147,32.9153923,-117.1440739
19911,SS-019810,84.6,NEW SALEM ST,DEERING ST,WORTHING AV,250.0502,40.0,Residential,AC Improved,10002.008,Good,846169.8768,32.9156409,-117.1459359,32.915661,-117.1451147
19912,SS-019811,86.4,NEW SALEM ST,NEW SALEM TR,DEERING ST,265.0677,40.0,Residential,AC Improved,10602.708,Good,916073.9712,32.9155518,-117.1494045,32.9156409,-117.1459359
19913,SS-019812,87.76,NEW SALEM ST,NEW SALEM PT,NEW SALEM TR,277.0651,40.0,Residential,AC Improved,11082.604,Good,972609.32704,32.9155953,-117.1477006,32.9155518,-117.1494045
19914,SS-019813,90.35600000000001,NEW SALEM ST,ESMOND CT,NEW SALEM PT,265.0473,40.0,Residential,AC Improved,10601.892,Good,957944.5535520001,32.91557270000001,-117.1485671,32.9155953,-117.1477006
19915,SS-019814,76.814,NEW SALEM ST,REAGAN RD,ESMOND CT,255.0704,40.0,Residential,AC Improved,10202.815999999999,Good,783719.108224,32.9155518,-117.1494045,32.91557270000001,-117.1485671
19916,SS-019815,80.634,NEW SALEM ST,GLENDA WY,REAGAN RD,680.2099,40.0,Residential,AC Improved,27208.396,Good,2193921.803064,32.916134,-117.151451,32.9155518,-117.1494045
19917,SS-019816,72.818,NEW SALEM ST,BARBADOS WY,NEW SALEM CV,274.7185,40.0,Major,AC Improved,10988.74,Good,800178.06932,32.915329,-117.160141,32.915676,-117.159348
19918,SS-019817,70.53399999999999,NEW SALEM ST,SUNNY MEADOW ST,BARBADOS WY,367.1585,40.0,Local,AC Improved,14686.34,Good,1035886.30556,32.914967,-117.161247,32.915329,-117.160141
19920,SS-019819,69.002,NEW SALEM ST,NEW SALEM WY,SUNNY MEADOW ST,353.772,32.0,Residential,AC Improved,11320.704,Fair,781151.217408,32.9149334,-117.1624049,32.914967,-117.161247
19921,SS-019820,81.354,NEW SALEM ST,CAM RUIZ,MIRA MESA BL,2361.8484,40.0,Residential,AC Improved,94473.936,Good,7685832.589344,32.9153923,-117.1440739,32.9127778,-117.1385137
19924,SS-019825,95.0,NEW YORK ST,MADISON AV,GOLDEN GATE DR,142.4742,40.0,Residential,AC Improved,5698.968000000001,Good,541401.96,32.7609407,-117.1537097,32.7613475,-117.1536198
19926,SS-019827,59.443999999999996,NEWBERRY ST,ALLIED RD,ALFRED AV,1045.2109,36.0,Residential,AC Improved,37627.5924,Fair,2236734.6026256,32.7954707,-117.0899702,32.7983567,-117.0899262
19930,SS-019831,62.32,NEWCASTLE ST,S VALENCIA PY,BETHANY ST,381.0645,56.0,Residential,AC Improved,21339.612,Fair,1329884.61984,32.6989458,-117.0696823,32.6989337,-117.0688275
19932,SS-019833,75.932,NEWELL ST,PLUM ST,CLOVE ST,394.17,36.0,Residential,AC Improved,14190.12,Good,1077484.19184,32.7320316,-117.2288879,32.732738,-117.229637
19933,SS-019834,60.974,NEWELL ST,LOCUST ST,EVERGREEN ST,374.4449,34.0,Residential,AC Improved,12731.1266,Fair,776267.7133084,32.7304178,-117.2258048,32.7310152,-117.2267887
19934,SS-019835,61.29600000000001,NEWELL ST,ROSECRANS ST,LOCUST ST,385.2531,34.0,Residential,AC Improved,13098.6054,Fair,802892.1165984,32.729852,-117.2248533,32.7304178,-117.2258048
19937,SS-019838,72.852,NEWKIRK DR,HAVENHURST DR,INSPIRATION DR,1074.1402,36.0,Residential,AC Improved,38669.0472,Good,2817117.4266143995,32.824154,-117.269417,32.825275,-117.266441
19938,SS-019839,84.962,NEWMONT DR,VINTAGE DR,MILBURY RD,201.5119,36.0,Residential,AC Improved,7254.4284,Good,616350.7457208,32.9798324,-117.1365801,32.9793307,-117.1364872
19939,SS-019840,75.854,NEWMONT DR,MILBURY RD,PENFORD CT,784.8246,36.0,Residential,AC Improved,28253.6856,Good,2143155.0675024,32.9793307,-117.1364872,32.9787006,-117.1341661
19940,SS-019841,78.65,NEWMONT DR,PENFORD CT,RIMGATE CT,305.0591,36.0,Residential,AC Improved,10982.1276,Good,863744.33574,32.9787006,-117.1341661,32.9786966,-117.1331812
