,report_id,date_time,police_beat,address_number_primary,address_pd_primary,address_road_primary,address_sfx_primary,address_pd_intersecting,address_name_intersecting,address_sfx_intersecting,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl,lat,lng
8393,180047,2017-12-17 20:09:00,444,3600, ,FEDERAL,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.7169172,-117.1136429
8394,179929,2017-12-17 21:30:00,241,10900, ,SCRIPPS RANCH,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.9171161,-117.1114226
8395,180032,2017-12-17 22:01:00,813,1800, ,UNIVERSITY,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,3,0,,32.7484173,-117.1462353
8396,179871,2017-12-17 22:17:00,122,0, ,MISSION BAY,DRIVE, ,GARNET,AVENUE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.8000678,-117.2131945
8397,179887,2017-12-17 22:30:00,611,3800, ,CAM DEL RIO WEST, , , , ,21750,VC,OVERTAKE AND PASS TO LEFT,0,0,MISDEMEANOR,32.75423350000001,-117.2051213
8398,180492,2017-12-17 23:10:00,999,1800, ,GENESEE, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7925549,-117.1564632
8399,180242,2017-12-18 00:18:00,724,2600, ,CORONADO,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7320219,-117.2376644
8400,179921,2017-12-18 02:33:00,442,4000, ,GAMMA,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.6897902,-117.108097
8401,180471,2017-12-18 03:53:00,313,0, ,TIERRASANTA,BOULEVARD, ,I-15 SB, ,21651(C),VC,DRIVE THE WRONG WAY ON A DIVIDED HIGHWAY: CAUSE INJ OR DEATH,2,0,,32.8196012,-117.0966675
8402,180010,2017-12-18 07:55:00,126,10000, ,GENESEE,AVENUE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,32.88674080000001,-117.2259166
8403,180076,2017-12-18 10:00:00,518,3000, ,HAWTHORN,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7276859,-117.1301313
8404,180039,2017-12-18 10:00:00,712,300, ,SYCAMORE,ROAD, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,,32.5493405,-117.0449975
8405,179931,2017-12-18 10:00:00,313,8200, ,CLAIREMONT MESA,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.8328734,-117.1475647
8406,180057,2017-12-18 10:27:00,616,900, ,ROSECRANS,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7190987,-117.2343977
8407,180144,2017-12-18 13:00:00,234,17000, ,RANCHO BERNARDO,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,33.018828,-117.0533715
8408,180011,2017-12-18 13:05:00,115,5000, ,SHOREHAM,PLACE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,2,0,,32.8513103,-117.1850425
8409,179976,2017-12-18 13:30:00,233,13100, ,RANCHO PENASQUITOS,BOULEVARD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,MISDEMEANOR,32.9534277,-117.1084486
8410,179943,2017-12-18 15:49:00,839,0, ,38TH,STREET, ,UNIVERSITY,AVENUE,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,32.7489848,-117.1118975
8411,179972,2017-12-18 15:54:00,323,0, ,COLLEGE,AVENUE, ,I-8 WB, ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7659306,-117.0669136
8412,180036,2017-12-18 16:40:00,622,5400, ,LINDA VISTA,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,,32.767503,-117.1950965
8413,179945,2017-12-18 16:53:00,233,9900, ,PASEO MONTRIL, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.948629,-117.1093945
8414,180000,2017-12-18 17:05:00,722,1300, ,ORO VISTA,ROAD, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,32.56854430000001,-117.0775292
8415,180029,2017-12-18 17:25:00,621,6900, ,LINDA VISTA,ROAD, , , ,21954A,VC,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,,32.7835407,-117.1717605
8416,179941,2017-12-18 17:40:00,825,4700, ,FAIRMOUNT,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,6,0,,32.7646198,-117.0969864
8417,180142,2017-12-18 17:45:00,433,6200, ,AKINS,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,32.7101873,-117.0639801
8418,180023,2017-12-18 18:05:00,122,2400, ,FOGG,STREET, , , ,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,2,0,,32.803242,-117.2260808
8419,180026,2017-12-18 18:12:00,439,6100, ,PLAZA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.6918806,-117.0655901
8420,179988,2017-12-18 18:30:00,234,11400, ,FLORINDO,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,33.0274694,-117.0865358
8421,180501,2017-12-18 20:00:00,613,2200, ,ETIWANDA,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,32.7468703,-117.2383749
8422,179939,2017-12-18 20:03:00,824,4900, ,EL CAJON,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.7565224,-117.0889725
8423,179999,2017-12-18 20:05:00,824,5000, ,EL CAJON,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,MISDEMEANOR,32.75681,-117.0868611
8424,179930,2017-12-18 21:05:00,234,11100, ,POBLADO,ROAD, , , ,22450(A),VC,STOP REQUIREMENTS STATE STOP LINE,0,0,MISDEMEANOR,33.0307025,-117.0885985
8425,180001,2017-12-18 21:50:00,722,2200, ,CORONADO,AVENUE, , , ,22100A,VC,RIGHT TURNS AT INTERSECTIONS,0,0,,32.5775418,-117.0856829
8426,179924,2017-12-18 22:00:00,516,3100, ,IMPERIAL,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,MISDEMEANOR,32.7067047,-117.1273528
8427,180114,2017-12-18 22:23:00,813,3000, ,UNIVERSITY,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.7486701,-117.1300248
8428,180025,2017-12-18 23:00:00,511,0,S,32ND,STREET, ,NORMAN SCOTT,ROAD,21461A,VC,FAIL TO OBEY TRAFFIC CONTROL DEVICE,1,0,,32.7356296,-117.1250606
8429,180024,2017-12-18 23:47:00,528,1900, ,INDIA,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY,2,0,,32.7244229,-117.1685881
8430,179965,2017-12-18 23:54:00,518,3000, ,JUNIPER,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7296525,-117.1295676
8431,180030,2017-12-19 00:01:00,825,4600, ,KENSINGTON,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,32.761108,-117.1076543
8432,180173,2017-12-19 00:01:00,122,4300, ,INGRAHAM,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,32.7969042,-117.2399557
8433,179960,2017-12-19 02:09:00,445,4400, ,MARKET,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.7115315,-117.0998765
8434,180017,2017-12-19 07:22:00,934,3100, ,DEL MAR HEIGHTS,ROAD, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,,32.9513807,-117.2403291
8435,180073,2017-12-19 09:05:00,523,400, ,G,STREET, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,32.7125788,-117.1610537
8436,180072,2017-12-19 09:14:00,521,0, ,17TH,STREET, ,G,STREET,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,2,0,,32.7124682,-117.1485737
8437,179975,2017-12-19 09:27:00,724,2200, ,PALM,AVENUE, , , ,21202A,VC,BICYCLIST FAILURE TO USE RIGHT EDGE ROAD,1,0,,32.5838982,-117.0870259
8438,180064,2017-12-19 10:00:00,115,4600, ,VIA LA JOLLA VILLAGE,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,,32.8741264,-117.207339
8439,180226,2017-12-19 10:20:00,627,0, ,01ST,AVENUE, ,WALNUT,AVENUE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.7284719,-117.164209
8440,180044,2017-12-19 12:05:00,451,0, ,45TH,STREET, ,COLLEGE GROVE,DRIVE,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,,32.7458133,-117.0977063
8441,180610,2017-12-19 12:12:00,242,10200, ,ROYAL ANN,AVENUE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,32.9032576,-117.150543
8442,180701,2017-12-19 12:12:00,242,10200, ,ROYAL ANN,AVENUE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,32.9032576,-117.150543
8443,180013,2017-12-19 14:40:00,313,4300, ,KEARNY MESA,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,32.819015,-117.1491901
8444,180376,2017-12-19 14:57:00,521,0, ,B,STREET, ,16TH,STREET,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,,32.7179297,-117.134994
8445,180008,2017-12-19 15:45:00,115,8600, ,REGENTS,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.8669761,-117.2195349
8446,179977,2017-12-19 16:45:00,451,3400, ,COLLEGE,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,32.7422586,-117.0516876
8447,180146,2017-12-19 17:10:00,611,3600, ,PACIFIC,HIGHWAY, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.7397443,-117.1828757
8448,180003,2017-12-19 17:22:00,445,400, ,47TH,STREET, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,,32.708983,-117.0937049
8449,179966,2017-12-19 17:30:00,521,1100, ,A,STREET, , , ,21461A,VC,FAIL TO OBEY TRAFFIC CONTROL DEVICE,0,0,MISDEMEANOR,32.7188659,-117.1547422
8450,180009,2017-12-19 17:35:00,112,4300, ,GENESEE,AVENUE, , , ,21658A,VC,LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING,1,0,,32.8213478,-117.1830275
8451,180012,2017-12-19 17:55:00,315,3700, ,CAM DEL RIO SOUTH, , , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,32.7779469,-117.1141403
8452,180053,2017-12-19 18:30:00,313,3800, ,CONVOY,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.8123258,-117.1529749
8453,179991,2017-12-19 21:00:00,615,3300, ,FENELON,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7270019,-117.2321814
8454,180022,2017-12-19 21:30:00,233,14100, ,CUCA,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.9698783,-117.0954758
8455,182143,2017-12-20 00:01:00,242,8600, ,WESTMORE,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,1,,32.9175738,-117.1386659
8456,180059,2017-12-20 05:30:00,441,0,S,44TH,STREET, ,MAYBERRY,STREET,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.7458691,-117.0998172
8457,180070,2017-12-20 08:08:00,821,6100, ,EL CAJON,BOULEVARD, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,2,0,,32.7618947,-117.0661859
8458,180016,2017-12-20 08:20:00,931,0, ,MIRA MESA,BOULEVARD, ,VISTA SORRENTO,PARKWAY,21658A,VC,LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING,0,0,,32.9095112,-117.159492
8459,179981,2017-12-20 09:00:00,826,4900, ,TROJAN,AVENUE, , , ,21658A,VC,LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING,0,0,MISDEMEANOR,32.7549318,-117.0890015
8460,180160,2017-12-20 09:07:00,522,300, ,MARKET,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,,32.7115114,-117.1656088
8461,180060,2017-12-20 12:04:00,315,8200, ,STATION VILLAGE,LANE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,32.7729206,-117.1488592
8462,180130,2017-12-20 13:39:00,122,0, ,DIAMOND,STREET, ,INGRAHAM,STREET,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,32.80219,-117.2435587
8463,180051,2017-12-20 14:00:00,512,3200, ,NATIONAL,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,32.6959781,-117.1253134
8464,180037,2017-12-20 14:02:00,122,800, ,GRAND,AVENUE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,3,0,,32.7949328,-117.2548431
8465,180225,2017-12-20 14:11:00,826,5200, ,UNIVERSITY,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,32.7491367,-117.0835658
8466,180007,2017-12-20 14:50:00,121,3700, ,MISSION,BOULEVARD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,,32.7825636,-117.2525581
8467,179963,2017-12-20 15:15:00,313,4600, ,RUFFNER,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.8238423,-117.1573213
8468,180018,2017-12-20 15:19:00,934,11900, ,CARMEL CREEK,ROAD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,3,0,,32.9354902,-117.2278677
8469,179986,2017-12-20 15:25:00,111,4200, ,MT ABERNATHY,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.820409,-117.176074
8470,180002,2017-12-20 15:54:00,447,1300, ,EUCLID,AVENUE, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,,32.7186938,-117.0850224
8471,180056,2017-12-20 16:45:00,613,3900, ,WEST POINT LOMA,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,32.7548007,-117.220005
8472,180148,2017-12-20 17:24:00,614,1900, ,CABLE,STREET, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,32.7458143,-117.2493427
8473,180021,2017-12-20 17:25:00,232,14800, ,CAM DEL NORTE, , , , ,21703,VC,FOLLOWING TOO CLOSELY,2,0,,33.0046055,-117.0920443
8474,180068,2017-12-20 17:30:00,313,4700, ,CONVOY,STREET, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,,32.8267982,-117.1543743
8475,180049,2017-12-20 17:39:00,444,800, ,BOUNDARY,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.7134673,-117.1111586
8476,179982,2017-12-20 18:20:00,821,7000, ,EL CAJON,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7687524,-117.0469933
8477,179996,2017-12-20 18:39:00,114,4500, ,LEHRER,DRIVE, , , ,22450(A),VC,STOP REQUIREMENTS STATE STOP LINE,1,0,MISDEMEANOR,32.8377631,-117.1959046
8478,180005,2017-12-20 19:45:00,838,3400, ,UNIVERSITY,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,,32.7492024,-117.1207947
8479,179984,2017-12-20 20:10:00,242,10900, ,VIA ABACA, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.9167597,-117.1361814
8480,179995,2017-12-20 20:15:00,725,5400, ,OTAY MESA,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,32.5681596,-116.9989103
8481,180126,2017-12-20 20:19:00,451,2000, ,54TH,STREET, , , ,23152A,VC,DUI ALCOHOL,1,0,MISDEMEANOR,32.7259755,-117.0831052
8482,181104,2017-12-20 20:30:00,242,10900, ,VIA ABACA, , , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.9167597,-117.1361814
8483,180006,2017-12-20 21:09:00,233,13200, ,BLACK MTN,ROAD, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,,32.9574134,-117.1285501
8484,179994,2017-12-20 22:05:00,123,500, ,SEA WORLD,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7641067,-117.2262649
8485,180375,2017-12-20 22:10:00,613,0, ,NIMITZ,BOULEVARD, ,WEST POINT LOMA,BOULEVARD,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,,32.7392185,-117.2313564
8486,180055,2017-12-20 22:27:00,528,700,W,HAWTHORN,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.7266388,-117.1685958
8487,180015,2017-12-20 22:45:00,122,4500, ,CASS,STREET, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,,32.7973659,-117.251828
8488,180180,2017-12-20 22:47:00,516,700, ,32ND,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7127504,-117.1252712
8489,180108,2017-12-21 00:01:00,713,2300, ,AVNDA COSTA ESTE, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.5562564,-116.955042
8490,180048,2017-12-21 01:50:00,841,3700, ,RACLINE,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.7455651,-117.1555367
8491,179997,2017-12-21 02:27:00,115,10800, ,ROSELLE,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.8995447,-117.2227182
8492,180169,2017-12-21 02:34:00,614,4600, ,SANTA CRUZ,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.739231,-117.2470646
8493,180189,2017-12-21 05:57:00,314,7900, ,HARMARSH,STREET, , , ,21954A,VC,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,,32.8023165,-117.1533302
8494,180054,2017-12-21 06:30:00,311,3500, ,AERO,COURT, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.8071169,-117.1484945
8495,180069,2017-12-21 07:02:00,836,4300, ,REDWOOD,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.7384358,-117.100922
8496,180149,2017-12-21 07:38:00,725,6100, ,AVE DE LAS VISTAS, , , , ,21367(A),VC,TRAFFIC CONTROL - HIGHWAY CONSTRUCTION,2,0,,32.5807163,-117.0053803
8497,180194,2017-12-21 07:55:00,611,3700, ,CAM DEL RIO WEST, , , , ,21453C,VC,RED ARROWDO NOT ENTER INTERSECTION,0,0,MISDEMEANOR,32.7553743,-117.2049882
8498,181344,2017-12-21 09:45:00,524,1200, ,STATE,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7178943,-117.1665122
8499,180137,2017-12-21 10:15:00,521,1600, ,IMPERIAL,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.7062812,-117.1494358
8500,180269,2017-12-21 10:19:00,712,0, ,VIA DE LA MELODIA, , ,VIA DEL BARDO, ,21803A,VC,YIELD SIGNSYIELD UNTIL REASONABLY SAFE,1,0,,32.5662501,-117.0493311
8501,180198,2017-12-21 11:30:00,445,1000, ,47TH,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.716068,-117.0938726
8502,180534,2017-12-21 12:15:00,115,4100, ,REGENTS PARK RUN, , , , ,20002(A),VC,HIT AND RUN,0,0,MISDEMEANOR,32.8727058,-117.2178965
8503,180202,2017-12-21 13:15:00,813,0, ,LAUREL,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7313873,-117.1617906
8504,180091,2017-12-21 14:01:00,441,4600, ,OCEAN VIEW,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.7004638,-117.0943803
8505,180065,2017-12-21 14:29:00,313,9000, ,CLAIREMONT MESA,BOULEVARD, , , ,21952,VC,RIGHT OF WAY ON SIDEWALK,1,0,,32.8314967,-117.134774
8506,180150,2017-12-21 15:07:00,712,4100, ,OTAY MESA,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.5582333,-117.0407883
8507,180061,2017-12-21 15:55:00,613,4600, ,NIMITZ,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7512481,-117.2361204
8508,180141,2017-12-21 16:24:00,712,4600, ,BORDER VILLAGE,ROAD, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,32.5480471,-117.0366111
8509,180241,2017-12-21 16:30:00,811,3500, ,MONROE,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.7591752,-117.1178627
8510,181542,2017-12-21 17:08:00,126,10700, ,NORTH TORREY PINES,ROAD, , , ,21703,VC,FOLLOWING TOO CLOSELY,2,0,,32.89806950000001,-117.2420332
8511,180107,2017-12-21 17:15:00,712,500,E,SAN YSIDRO,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.5494989,-117.036002
8512,180151,2017-12-21 17:17:00,723,2900, ,CORONADO,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.5764759,-117.0711152
8513,180080,2017-12-21 17:27:00,126,2900, ,LA JOLLA VILLAGE,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.8703331,-117.240767
8514,180052,2017-12-21 17:33:00,243,9000, ,MIRAMAR,ROAD, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,,32.8937835,-117.1309998
8515,180118,2017-12-21 18:08:00,822,4500, ,COLLEGE,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.7586156,-117.0665478
8516,180071,2017-12-21 18:20:00,624,4500, ,CLEVELAND,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.7590982,-117.1500282
8517,180123,2017-12-21 18:47:00,447,1900, ,EUCLID,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7253926,-117.0849073
8518,180313,2017-12-21 18:54:00,512,0, ,30TH,STREET, ,IMPERIAL,AVENUE,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,32.7347337,-117.1293341
8519,180106,2017-12-21 19:30:00,116,2200, ,MORENA,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.7848665,-117.2066779
8520,180067,2017-12-21 19:57:00,313,8100, ,CLAIREMONT MESA,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,,32.8328597,-117.1488717
8521,180157,2017-12-21 20:32:00,822,6000, ,EL CAJON,BOULEVARD, , , ,23152A,VC,DUI ALCOHOL,0,0,,32.7605079,-117.0687279
8522,180129,2017-12-21 21:41:00,124,8900, ,TORREY PINES,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.8419314,-117.2729777
8523,180083,2017-12-22 00:01:00,115,8800, ,DANICA MAE,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.8683203,-117.2210536
8524,180356,2017-12-22 00:01:00,934,3800, ,VALLEY CENTRE,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.937789,-117.2333244
8525,180081,2017-12-22 00:01:00,712,4400, ,CAM DE LA PLAZA, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.5441377,-117.0411224
8526,180074,2017-12-22 00:20:00,934,3600, ,DEL MAR HEIGHTS,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.9556532,-117.2296566
